"INT_DATE","INT_START","SUBSTRATUM","STRATUM","COUNTRY","ID","RESPAGE","RESPSEX","RESPEMP","RESPPOB","RESPMAR","TRUCRTS","TRUPARL","TRUEXEC    ","TRUPRES","TRUHLTH","TRUNGOS","TRUMEDI","TRULOCG","TRURELI","TRUOMB","TRUSTEU","TRUSTUN"
2019-10-26,1960-01-01 15:28:00,1,1,3,150802504,65,2,0,3,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
2019-10-26,1960-01-01 15:39:00,8,2,3,362200504,66,1,0,1,2,1,1,1,1,1,-1,-1,1,5,-1,3,-1
2019-10-26,1960-01-01 15:47:00,1,1,3,180909322,66,2,0,3,6,2,1,2,2,4,4,4,2,5,4,3,4
2019-10-26,1960-01-01 15:52:00,1,1,3,170902514,18,2,0,3,-3,2,2,2,1,4,4,1,2,4,3,4,4
2019-10-26,1960-01-01 15:57:00,8,2,3,464000206,31,1,1,1,2,2,4,4,4,4,4,4,4,4,4,4,4
2019-10-26,1960-01-01 16:03:00,2,3,3,372701817,24,2,1,2,1,3,1,3,3,3,3,1,3,3,3,5,5
2019-10-26,1960-01-01 16:04:00,2,3,3,281703822,73,1,0,1,4,2,2,2,2,4,3,-1,2,4,-1,2,-1
2019-10-26,1960-01-01 16:07:00,2,3,3,261502221,59,1,0,-3,-3,4,5,5,5,5,4,5,5,5,5,3,5
2019-10-26,1960-01-01 16:12:00,2,3,3,241200909,75,2,1,1,1,1,1,2,2,2,4,2,4,5,2,2,-1
2019-10-26,1960-01-01 16:13:00,1,1,3,150802506,30,2,0,3,4,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-26,1960-01-01 16:35:00,6,2,3,241200214,50,1,1,4,6,3,1,3,2,4,3,4,3,4,3,3,3
2019-10-26,1960-01-01 16:35:00,1,1,3,201002115,23,2,0,3,4,2,2,2,2,4,2,2,2,4,4,2,-2
2019-10-26,1960-01-01 16:46:00,2,3,3,372701818,59,2,1,3,8,1,1,3,1,4,5,4,-1,5,5,5,5
2019-10-26,1960-01-01 17:09:00,8,2,3,464000211,75,2,0,2,2,3,4,3,4,3,3,4,3,3,4,3,4
2019-10-26,1960-01-01 17:13:00,2,3,3,261502222,35,1,0,-3,-3,5,5,4,3,5,4,5,4,5,5,5,5
2019-10-26,1960-01-01 17:13:00,2,3,3,281703821,62,2,0,1,8,1,2,1,1,3,-1,-1,2,4,-1,1,1
2019-10-26,1960-01-01 17:18:00,1,1,3,170902524,59,2,0,3,8,1,2,1,2,1,3,3,3,4,2,5,4
2019-10-26,1960-01-01 17:28:00,1,1,3,190906108,29,2,1,3,1,3,-1,-1,-1,3,3,3,-1,4,-1,-1,-1
2019-10-26,1960-01-01 17:31:00,8,2,3,362200509,33,2,0,2,4,4,3,2,1,4,-1,3,2,4,3,3,1
2019-10-26,1960-01-01 17:35:00,1,1,3,201002119,61,2,0,3,2,3,3,3,3,3,3,3,3,5,3,-1,-1
2019-10-26,1960-01-01 17:36:00,1,1,3,150802510,18,1,0,3,-3,-1,3,4,-1,4,5,4,4,3,3,4,3
2019-10-26,1960-01-01 17:37:00,6,2,3,241200213,62,1,0,2,2,4,1,2,1,1,3,4,-1,4,4,4,4
2019-10-26,1960-01-01 17:51:00,7,2,3,475902612,47,2,1,1,1,2,4,3,3,3,3,3,3,5,3,3,3
2019-10-26,1960-01-01 17:54:00,8,2,3,464000213,31,2,0,3,2,3,4,3,4,4,3,3,4,3,4,2,3
2019-10-26,1960-01-01 18:03:00,2,3,3,241202816,60,1,0,1,2,2,1,2,2,2,2,4,2,4,3,3,-1
2019-10-26,1960-01-01 18:04:00,2,3,3,281703816,31,2,0,1,4,-1,-1,-1,3,4,-1,-1,3,5,-1,-1,-1
2019-10-26,1960-01-01 18:27:00,2,3,3,281800318,75,2,0,3,8,3,4,4,4,4,-1,3,4,4,4,4,-1
2019-10-26,1960-01-01 19:05:00,1,1,3,120603318,48,2,0,3,7,3,1,1,1,1,3,3,1,4,4,4,4
2019-10-27,1960-01-01 10:14:00,4,3,3,342503719,39,1,1,3,2,3,2,2,2,3,4,4,3,4,4,4,4
2019-10-27,1960-01-01 10:15:00,2,3,3,241202810,50,1,1,1,1,2,2,3,2,3,-1,3,4,4,-1,3,3
2019-10-27,1960-01-01 10:37:00,8,2,3,362200512,39,2,0,1,2,5,3,4,1,3,2,3,4,5,3,-1,-1
2019-10-27,1960-01-01 10:42:00,8,2,3,464006701,62,1,1,1,2,4,4,4,3,4,3,4,4,4,4,3,4
2019-10-27,1960-01-01 10:42:00,4,3,3,464100511,59,2,0,1,2,1,-1,-1,-1,5,-1,-1,1,5,-1,-1,-1
2019-10-27,1960-01-01 11:14:00,2,3,3,372701821,71,1,1,1,2,1,3,3,2,4,5,3,4,3,4,4,1
2019-10-27,1960-01-01 11:23:00,2,3,3,403301918,56,1,1,1,2,2,1,1,1,4,4,4,1,4,4,2,2
2019-10-27,1960-01-01 11:36:00,4,3,3,464100513,42,2,0,1,2,-1,-1,-1,-1,5,-1,-1,2,5,-1,-1,-1
2019-10-27,1960-01-01 11:39:00,6,2,3,251301012,41,1,0,1,1,1,1,1,1,4,4,5,1,5,3,4,4
2019-10-27,1960-01-01 11:49:00,2,3,3,241202303,50,2,1,2,2,5,5,5,5,5,3,5,5,5,5,5,5
2019-10-27,1960-01-01 11:51:00,2,3,3,241202814,62,1,1,1,2,2,2,3,3,3,2,3,4,4,3,3,3
2019-10-27,1960-01-01 12:20:00,2,3,3,261502319,22,1,0,1,1,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-27,1960-01-01 12:20:00,2,3,3,403301921,46,1,1,1,4,4,3,3,1,4,-1,4,4,4,4,4,3
2019-10-27,1960-01-01 12:25:00,2,3,3,413206120,39,1,1,2,4,3,3,4,1,4,1,3,4,4,1,2,3
2019-10-27,1960-01-01 12:30:00,2,3,3,372701822,79,2,0,1,1,1,1,1,1,1,1,5,2,1,5,-1,1
2019-10-27,1960-01-01 12:39:00,4,3,3,342503720,38,1,1,3,2,2,2,2,1,3,3,3,3,4,4,2,2
2019-10-27,1960-01-01 12:41:00,2,3,3,241202306,58,1,1,1,2,3,4,4,3,4,3,1,3,3,3,3,3
2019-10-27,1960-01-01 12:48:00,6,2,3,251301114,80,2,0,2,8,5,1,1,1,4,-1,3,5,4,4,3,-1
2019-10-27,1960-01-01 12:53:00,2,3,3,241202807,35,2,1,2,2,2,2,2,2,3,4,4,4,5,4,4,4
2019-10-27,1960-01-01 12:57:00,1,1,3,40307002,58,2,1,2,2,2,2,3,2,3,2,2,3,3,3,2,2
2019-10-27,1960-01-01 13:00:00,2,3,3,241200912,54,1,1,1,2,4,3,3,3,4,4,3,3,5,4,3,3
2019-10-27,1960-01-01 13:04:00,2,3,3,261502320,37,1,1,3,4,2,2,-1,2,2,3,3,3,4,-1,3,-1
2019-10-27,1960-01-01 13:44:00,6,2,3,251301101,94,1,0,3,8,4,2,1,1,5,4,4,1,4,2,4,-1
2019-10-27,1960-01-01 13:47:00,2,3,3,241202310,56,2,0,2,2,3,3,3,2,3,3,4,3,4,3,3,3
2019-10-27,1960-01-01 13:49:00,2,3,3,403301919,57,1,1,1,2,3,1,4,1,2,2,4,2,5,2,2,2
2019-10-27,1960-01-01 13:51:00,1,1,3,120604722,54,2,0,3,8,4,4,4,4,4,2,2,4,4,4,4,2
2019-10-27,1960-01-01 13:58:00,2,3,3,413206122,30,2,0,3,4,3,1,1,1,4,4,3,3,4,4,3,3
2019-10-27,1960-01-01 14:06:00,2,3,3,241202817,28,1,0,1,1,3,3,2,-2,3,4,3,3,5,3,-2,-2
2019-10-27,1960-01-01 14:11:00,4,3,3,342503721,37,1,1,3,2,3,3,3,2,3,3,3,3,4,3,3,3
2019-10-27,1960-01-01 14:23:00,1,1,3,90500223,34,2,1,1,5,1,1,1,1,3,1,1,1,4,1,1,1
2019-10-27,1960-01-01 14:42:00,2,3,3,261502321,32,2,0,3,7,1,1,1,2,4,3,1,-1,4,-1,-1,-1
2019-10-27,1960-01-01 14:57:00,6,2,3,251301008,59,1,1,1,2,1,1,1,1,3,3,3,3,1,3,3,3
2019-10-27,1960-01-01 15:06:00,2,3,3,241202818,73,2,0,3,8,2,2,2,2,3,2,3,4,5,2,2,2
2019-10-27,1960-01-01 15:07:00,1,1,3,70400821,67,2,0,1,4,3,4,3,3,3,2,3,3,5,3,3,4
2019-10-27,1960-01-01 15:23:00,1,1,3,120604709,58,2,0,1,4,2,4,4,2,4,4,3,2,4,-1,2,4
2019-10-27,1960-01-01 15:27:00,1,1,3,90500224,54,2,0,1,8,2,2,1,1,2,2,2,1,3,-1,1,1
2019-10-27,1960-01-01 15:31:00,4,3,3,464100803,27,1,0,1,2,-1,1,1,1,1,-1,-1,1,5,-1,5,1
2019-10-27,1960-01-01 15:31:00,4,3,3,342503722,60,1,1,1,2,3,3,3,-1,4,3,3,3,4,4,-1,-1
2019-10-27,1960-01-01 15:32:00,1,1,3,100502916,49,2,1,2,6,3,3,3,3,1,2,3,3,3,3,4,3
2019-10-27,1960-01-01 15:40:00,2,3,3,241200915,63,2,1,1,8,1,1,2,1,3,5,3,4,3,4,4,4
2019-10-27,1960-01-01 15:42:00,1,1,3,40302512,42,2,1,3,4,2,3,3,3,4,3,3,3,4,3,3,2
2019-10-27,1960-01-01 15:55:00,1,1,3,70400824,44,2,0,1,7,1,4,3,1,2,5,3,3,5,3,3,4
2019-10-27,1960-01-01 16:02:00,1,1,3,120610006,63,2,0,3,8,4,3,3,3,4,2,3,3,5,-1,3,3
2019-10-27,1960-01-01 16:19:00,2,3,3,241202820,26,2,0,3,3,-2,3,3,4,3,3,3,3,5,3,2,3
2019-10-27,1960-01-01 16:22:00,4,3,3,464100807,44,2,1,1,2,-1,-1,-1,-1,-1,-1,-1,-1,5,-1,-1,-1
2019-10-27,1960-01-01 16:39:00,4,3,3,464001013,56,1,1,1,2,3,4,3,4,4,3,3,3,3,4,3,3
2019-10-27,1960-01-01 16:39:00,1,1,3,90500213,38,2,0,2,2,3,3,3,3,4,3,3,3,3,3,3,3
2019-10-27,1960-01-01 17:00:00,1,1,3,120610017,20,1,1,3,1,1,1,1,1,3,1,4,1,1,3,1,1
2019-10-27,1960-01-01 17:09:00,2,3,3,241200916,80,2,0,1,8,1,-1,4,3,2,4,3,4,4,-1,3,3
2019-10-27,1960-01-01 17:24:00,2,3,3,241202821,56,2,0,3,5,1,1,2,3,3,2,-1,3,3,4,3,3
2019-10-27,1960-01-01 17:30:00,4,3,3,464001018,22,2,0,2,4,4,4,4,4,4,4,4,3,4,4,4,4
2019-10-27,1960-01-01 17:34:00,1,1,3,160804920,20,2,0,1,1,3,2,2,2,4,3,2,2,3,3,4,5
2019-10-27,1960-01-01 17:50:00,1,1,3,120610025,80,1,1,3,8,2,2,2,2,4,2,4,2,1,4,1,2
2019-10-27,1960-01-01 18:12:00,1,1,3,140702120,26,2,1,3,4,4,4,4,1,1,1,3,3,5,3,4,3
2019-10-27,1960-01-01 18:33:00,2,3,3,241202805,28,1,1,1,5,2,1,2,2,2,2,3,2,4,2,3,3
2019-10-27,1960-01-01 18:38:00,2,3,3,241200907,54,2,1,2,4,1,2,3,3,4,4,3,3,5,4,3,3
2019-10-27,1960-01-01 19:28:00,1,1,3,100502914,49,1,1,3,2,4,3,3,1,3,5,3,3,3,4,5,4
2019-10-27,1960-01-01 19:55:00,2,3,3,241200911,56,1,1,1,4,3,1,2,2,4,4,3,4,5,4,2,4
2019-10-28,1960-01-01 09:43:00,2,3,3,241202812,35,2,1,1,6,-2,3,3,3,3,-1,3,4,4,-1,3,3
2019-10-28,1960-01-01 10:40:00,2,3,3,241202811,38,2,1,2,5,1,1,2,1,3,3,3,4,4,2,4,3
2019-10-28,1960-01-01 13:00:00,2,3,3,241200918,56,2,0,1,4,3,3,4,3,4,4,4,4,4,4,3,3
2019-10-28,1960-01-01 14:37:00,2,3,3,241202801,54,1,1,1,1,3,1,2,1,3,3,3,3,4,4,3,3
2019-10-28,1960-01-01 14:40:00,2,3,3,241200919,53,2,1,3,4,1,1,1,1,1,1,1,3,1,1,1,1
2019-10-28,1960-01-01 14:57:00,2,3,3,241200920,73,2,1,2,8,1,2,3,1,4,-1,3,4,5,2,4,-1
2019-10-28,1960-01-01 15:50:00,2,3,3,241200921,38,1,1,1,1,3,1,1,3,3,3,1,4,4,-1,1,3
2019-10-28,1960-01-01 17:22:00,2,3,3,241200910,65,1,1,1,4,3,-1,3,1,3,4,4,4,5,5,3,-1
2019-10-28,1960-01-01 18:08:00,1,1,3,170902404,29,2,1,4,1,3,4,3,2,4,3,3,4,3,4,5,4
2019-10-28,1960-01-01 18:54:00,2,3,3,241200922,63,1,1,1,-3,4,3,4,4,5,3,3,3,4,5,4,-1
2019-10-28,1960-01-01 20:09:00,2,3,3,241200917,55,2,1,2,8,-1,3,4,4,5,4,3,4,4,4,4,-1
2019-10-29,1960-01-01 10:08:00,4,3,3,352203802,19,1,-3,2,1,-1,3,4,4,4,3,2,4,5,-1,4,4
2019-10-29,1960-01-01 10:35:00,2,3,3,241204903,77,2,0,1,8,-1,3,3,4,4,3,4,4,3,4,4,4
2019-10-29,1960-01-01 10:56:00,4,3,3,352203803,37,2,0,2,4,-1,4,4,4,4,-1,-1,4,5,-1,-1,-1
2019-10-29,1960-01-01 11:11:00,3,3,3,514802601,76,1,0,1,2,3,4,3,4,4,3,4,4,5,4,4,4
2019-10-29,1960-01-01 11:30:00,4,3,3,352203804,30,2,0,2,4,-1,3,3,3,4,3,3,4,5,-1,-1,4
2019-10-29,1960-01-01 11:38:00,2,3,3,241204905,42,2,0,2,2,1,1,1,1,3,4,4,3,4,3,3,3
2019-10-29,1960-01-01 11:53:00,3,3,3,514802602,87,1,0,4,2,2,3,3,4,2,3,3,3,3,2,4,4
2019-10-29,1960-01-01 11:57:00,1,1,3,170902402,33,2,1,3,4,2,2,2,2,3,3,2,2,2,3,-1,3
2019-10-29,1960-01-01 11:57:00,2,3,3,433502803,56,2,0,2,2,3,3,3,3,3,3,3,3,1,3,3,3
2019-10-29,1960-01-01 12:02:00,2,3,3,382803902,80,2,0,3,5,2,1,1,4,4,4,4,4,4,5,-1,-1
2019-10-29,1960-01-01 12:31:00,7,2,3,636400501,73,2,0,3,2,5,3,4,5,5,1,3,5,5,-1,4,-1
2019-10-29,1960-01-01 12:33:00,4,3,3,352203805,23,2,0,2,4,-1,4,-1,4,5,-1,-1,4,5,-1,-1,-1
2019-10-29,1960-01-01 12:42:00,2,3,3,433502804,65,1,0,2,4,3,3,3,2,3,1,3,3,4,3,4,4
2019-10-29,1960-01-01 12:55:00,1,1,3,170902409,65,2,0,3,8,2,2,1,2,3,4,2,-1,4,2,3,4
2019-10-29,1960-01-01 13:00:00,2,3,3,241204908,67,2,0,2,8,3,1,1,1,3,4,4,2,4,4,4,3
2019-10-29,1960-01-01 13:02:00,3,3,3,514802604,74,1,0,1,4,4,3,3,3,2,3,3,3,3,3,4,3
2019-10-29,1960-01-01 13:04:00,4,3,3,352203806,31,2,0,3,4,-1,3,3,3,4,3,3,3,5,-1,-1,3
2019-10-29,1960-01-01 13:30:00,7,2,3,636400503,71,1,0,1,2,-1,3,4,3,4,1,3,4,5,-1,4,5
2019-10-29,1960-01-01 13:35:00,2,3,3,433502805,66,2,0,2,8,3,2,2,2,4,3,3,2,4,3,3,3
2019-10-29,1960-01-01 14:15:00,4,3,3,352203807,31,2,0,2,4,-1,4,4,4,2,-1,-1,4,5,-1,-1,-1
2019-10-29,1960-01-01 14:18:00,2,3,3,241204902,72,2,0,2,8,1,1,1,1,2,4,3,4,1,2,3,3
2019-10-29,1960-01-01 14:24:00,2,3,3,382803908,33,2,0,3,4,1,3,1,1,2,3,3,3,5,1,3,3
2019-10-29,1960-01-01 14:25:00,2,3,3,433502806,50,1,0,2,5,3,3,3,1,3,3,3,3,3,3,4,5
2019-10-29,1960-01-01 14:25:00,3,3,3,514802609,65,2,0,5,2,2,3,3,4,5,3,3,4,3,3,2,2
2019-10-29,1960-01-01 14:54:00,5,3,3,606200303,54,1,0,1,4,5,4,5,5,5,3,3,4,5,5,5,5
2019-10-29,1960-01-01 14:58:00,3,3,3,514802610,73,1,0,1,8,2,2,3,1,3,3,3,3,3,3,3,3
2019-10-29,1960-01-01 15:00:00,4,3,3,352203808,69,1,0,1,4,-2,3,3,3,4,3,3,3,5,-2,2,-2
2019-10-29,1960-01-01 15:20:00,2,3,3,433502801,56,2,0,2,8,2,2,2,1,2,3,3,2,5,3,4,2
2019-10-29,1960-01-01 15:31:00,3,3,3,514802611,66,2,0,1,1,3,3,3,3,3,3,2,2,3,3,4,3
2019-10-29,1960-01-01 15:40:00,9,2,3,697901305,70,2,1,3,8,2,2,3,3,4,-1,3,3,5,3,1,-1
2019-10-29,1960-01-01 15:45:00,5,3,3,606200304,28,1,1,3,1,3,1,4,4,1,1,1,4,3,1,5,5
2019-10-29,1960-01-01 15:58:00,2,3,3,382803911,71,2,0,3,8,2,1,1,1,3,1,2,2,4,1,2,3
2019-10-29,1960-01-01 16:09:00,3,3,3,514802613,76,1,0,1,2,3,3,3,2,4,2,3,2,3,3,1,3
2019-10-29,1960-01-01 16:10:00,2,3,3,433502807,48,1,1,1,4,2,2,2,2,2,3,2,1,3,3,2,4
2019-10-29,1960-01-01 16:44:00,5,3,3,606200302,55,1,1,1,4,-1,-1,-1,-1,4,-1,1,4,5,-1,5,5
2019-10-29,1960-01-01 16:44:00,3,3,3,514802614,67,2,0,2,8,3,2,3,1,3,2,4,3,3,3,1,3
2019-10-29,1960-01-01 16:48:00,1,1,3,170902417,67,2,0,3,1,3,4,4,4,3,1,3,3,4,3,4,5
2019-10-29,1960-01-01 16:52:00,9,2,3,697901310,83,2,0,2,8,1,1,2,2,3,2,-1,3,5,2,-1,-1
2019-10-29,1960-01-01 16:59:00,2,3,3,382803907,64,2,1,3,8,4,3,1,1,3,4,1,2,5,4,4,3
2019-10-29,1960-01-01 17:17:00,4,3,3,352203812,80,1,0,1,4,-1,-1,-1,4,4,-1,-1,4,5,-1,-1,-1
2019-10-29,1960-01-01 17:47:00,3,3,3,514802618,70,2,0,3,2,3,4,3,3,4,4,3,4,3,3,4,3
2019-10-29,1960-01-01 18:00:00,2,3,3,433502802,40,2,1,2,4,3,3,3,3,3,3,1,3,5,3,1,-1
2019-10-29,1960-01-01 18:08:00,9,2,3,697901309,19,2,0,2,1,4,4,4,4,3,4,3,3,3,4,4,4
2019-10-29,1960-01-01 18:24:00,3,3,3,514802619,61,2,0,2,2,3,3,3,3,4,3,3,3,3,3,3,3
2019-10-29,1960-01-01 18:25:00,1,1,3,170902422,35,1,1,3,5,1,1,1,1,3,1,1,1,5,1,1,3
2019-10-30,1960-01-01 09:17:00,4,3,3,352203801,40,1,0,2,1,-1,-1,-1,-1,4,-1,-1,2,5,-1,-1,-1
2019-10-30,1960-01-01 09:24:00,4,3,3,352203811,28,1,1,2,1,-1,-1,-1,-1,5,-1,-1,4,5,-1,4,-1
2019-10-30,1960-01-01 10:16:00,2,3,3,241204906,41,2,1,1,5,4,4,4,4,4,3,4,4,4,4,4,3
2019-10-30,1960-01-01 10:31:00,6,2,3,281802501,58,1,0,1,1,3,4,4,4,4,4,-1,4,4,4,4,4
2019-10-30,1960-01-01 10:35:00,5,3,3,606200305,53,1,0,1,4,-1,1,-1,1,3,1,3,3,4,4,-1,-1
2019-10-30,1960-01-01 10:45:00,4,3,3,352203813,74,1,1,1,4,-1,4,4,4,4,-1,-1,2,5,-1,4,4
2019-10-30,1960-01-01 10:53:00,3,3,3,646709801,73,1,0,2,2,3,4,2,3,3,2,3,4,3,3,3,2
2019-10-30,1960-01-01 11:05:00,2,3,3,433502809,53,1,1,1,4,3,3,3,3,4,3,3,3,4,3,3,3
2019-10-30,1960-01-01 11:22:00,3,3,3,646709804,40,1,1,1,1,3,3,3,2,4,4,3,4,4,3,3,4
2019-10-30,1960-01-01 11:27:00,6,2,3,281802502,73,2,0,2,8,3,3,3,3,4,-1,3,3,4,4,-1,3
2019-10-30,1960-01-01 11:28:00,4,3,3,352203809,59,1,1,1,5,-1,3,3,3,4,3,3,4,5,3,3,3
2019-10-30,1960-01-01 11:37:00,7,2,3,636400504,36,1,1,1,2,-1,1,1,1,-1,1,1,1,4,3,5,3
2019-10-30,1960-01-01 11:37:00,5,3,3,606200307,24,2,0,2,3,1,1,1,1,3,-1,3,1,5,-1,-1,4
2019-10-30,1960-01-01 11:38:00,3,3,3,514802606,25,1,0,2,1,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-30,1960-01-01 11:40:00,2,3,3,241204911,88,2,0,2,8,1,1,1,1,4,-1,2,-1,2,-1,1,-1
2019-10-30,1960-01-01 12:04:00,3,3,3,525104902,68,1,0,1,4,2,4,3,4,3,2,3,4,5,2,4,4
2019-10-30,1960-01-01 12:05:00,2,3,3,433502810,57,2,1,3,2,2,3,3,2,2,2,2,2,2,2,2,2
2019-10-30,1960-01-01 12:14:00,3,3,3,646709808,47,1,0,1,1,3,3,3,3,3,2,3,3,3,3,3,2
2019-10-30,1960-01-01 12:19:00,6,2,3,281802503,61,2,0,3,4,2,2,2,2,2,-1,3,2,4,3,4,3
2019-10-30,1960-01-01 12:21:00,7,2,3,636400506,46,1,0,1,2,-1,3,4,4,4,2,3,4,5,3,-1,-1
2019-10-30,1960-01-01 12:29:00,4,3,3,352203814,19,2,0,3,3,-1,-1,-1,3,5,-1,-1,4,5,-1,-1,-1
2019-10-30,1960-01-01 12:32:00,3,3,3,646709809,63,2,0,2,2,3,2,3,2,2,2,3,3,4,-1,3,3
2019-10-30,1960-01-01 12:46:00,3,3,3,514802607,33,1,0,3,1,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-30,1960-01-01 12:48:00,1,1,3,40308401,36,2,1,1,6,4,2,3,2,2,3,2,2,3,4,3,3
2019-10-30,1960-01-01 12:49:00,2,3,3,241204909,59,2,0,1,2,-1,1,3,1,3,4,4,2,4,4,4,-1
2019-10-30,1960-01-01 12:56:00,5,3,3,606200309,65,2,0,3,8,3,3,3,2,2,1,3,-1,4,4,5,5
2019-10-30,1960-01-01 13:00:00,3,3,3,646709810,40,1,0,1,1,3,3,2,3,3,3,3,3,2,3,3,3
2019-10-30,1960-01-01 13:05:00,2,3,3,433502812,25,1,0,2,1,3,3,3,3,3,3,3,3,4,3,3,3
2019-10-30,1960-01-01 13:05:00,3,3,3,525104905,67,2,0,2,8,2,2,2,2,4,3,4,4,5,2,-1,2
2019-10-30,1960-01-01 13:06:00,7,2,3,636400508,82,2,0,1,2,1,3,1,1,1,4,4,1,5,4,5,-1
2019-10-30,1960-01-01 13:07:00,9,2,3,697901302,52,2,0,1,8,1,2,2,3,3,2,3,3,5,-1,2,2
2019-10-30,1960-01-01 13:11:00,6,2,3,413202008,69,1,0,2,6,3,1,1,1,3,4,3,1,3,4,4,4
2019-10-30,1960-01-01 13:16:00,6,2,3,281802504,47,2,1,2,4,2,2,1,1,3,3,3,1,1,3,3,3
2019-10-30,1960-01-01 13:18:00,4,3,3,352203815,86,2,0,4,8,-1,5,5,5,5,-1,-1,5,5,-1,-1,-1
2019-10-30,1960-01-01 13:20:00,3,3,3,646709811,36,2,1,2,4,3,3,4,3,4,4,3,4,4,4,4,4
2019-10-30,1960-01-01 13:47:00,5,3,3,606200310,52,2,0,2,2,3,1,2,1,2,1,3,2,3,4,-1,-1
2019-10-30,1960-01-01 13:52:00,2,3,3,241204912,69,1,0,1,8,2,2,2,2,2,2,3,4,3,2,2,2
2019-10-30,1960-01-01 13:55:00,4,3,3,352203816,55,2,0,1,4,-1,3,3,3,5,-1,-1,4,5,-1,-1,3
2019-10-30,1960-01-01 13:59:00,3,3,3,646709812,32,2,0,2,3,3,3,2,3,3,3,3,3,2,4,3,3
2019-10-30,1960-01-01 14:00:00,7,2,3,545500102,61,2,0,1,2,-2,-2,-2,2,-2,-2,-2,-2,5,-2,-2,-2
2019-10-30,1960-01-01 14:03:00,9,2,3,697901303,34,2,1,3,2,2,2,2,2,4,2,4,2,5,2,1,3
2019-10-30,1960-01-01 14:10:00,2,3,3,433502813,58,2,0,2,4,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-30,1960-01-01 14:15:00,6,2,3,281802505,64,2,0,3,2,3,-1,-1,-1,4,-1,3,-1,4,-1,-1,-1
2019-10-30,1960-01-01 14:19:00,3,3,3,646709814,59,1,0,1,4,3,3,3,3,5,4,3,3,5,-1,-1,-1
2019-10-30,1960-01-01 14:33:00,7,2,3,636400512,24,2,0,3,1,-1,3,3,1,4,1,4,3,5,4,1,3
2019-10-30,1960-01-01 14:42:00,1,1,3,40308409,83,2,0,2,8,1,1,1,1,1,1,1,2,3,3,4,1
2019-10-30,1960-01-01 14:48:00,5,3,3,606200312,32,2,0,2,4,-1,3,3,4,3,3,1,4,5,3,3,3
2019-10-30,1960-01-01 14:55:00,3,3,3,646709816,70,1,0,1,2,3,3,3,3,3,2,3,3,3,3,3,3
2019-10-30,1960-01-01 15:01:00,4,3,3,352203817,46,2,-3,1,3,-1,5,-1,5,5,-1,-1,5,5,-1,4,-1
2019-10-30,1960-01-01 15:09:00,1,1,3,140700107,64,2,0,4,8,2,3,4,4,4,1,3,4,5,2,2,2
2019-10-30,1960-01-01 15:10:00,9,2,3,697901304,68,2,0,2,2,1,2,2,2,4,-1,3,2,4,-1,2,-1
2019-10-30,1960-01-01 15:11:00,3,3,3,646709817,24,1,0,1,2,4,3,3,2,4,4,3,4,4,4,3,4
2019-10-30,1960-01-01 15:12:00,1,1,3,120611206,63,1,0,3,2,2,2,2,3,-1,2,3,3,4,2,2,1
2019-10-30,1960-01-01 15:14:00,6,2,3,281802507,73,1,0,1,2,2,2,2,2,2,-1,3,2,2,3,-1,-1
2019-10-30,1960-01-01 15:21:00,7,2,3,636400513,63,2,0,1,8,-1,1,-1,1,3,-1,3,4,5,3,3,1
2019-10-30,1960-01-01 15:27:00,3,3,3,525104911,71,2,0,2,2,4,3,4,4,4,4,4,3,5,4,4,3
2019-10-30,1960-01-01 15:29:00,7,2,3,545500103,54,2,0,1,2,1,1,3,1,2,3,1,2,4,3,3,4
2019-10-30,1960-01-01 15:52:00,3,3,3,646709819,59,2,0,3,8,3,3,3,3,3,3,3,3,3,3,3,3
2019-10-30,1960-01-01 15:54:00,2,3,3,241204918,51,2,1,2,5,2,1,1,1,3,1,2,2,3,3,2,2
2019-10-30,1960-01-01 15:57:00,5,3,3,606200314,72,1,0,1,4,1,1,1,1,1,-1,1,1,5,1,3,1
2019-10-30,1960-01-01 16:02:00,1,1,3,120611209,54,2,0,1,8,3,2,1,1,2,-1,1,2,4,3,-1,2
2019-10-30,1960-01-01 16:05:00,3,3,3,646709820,35,1,0,4,8,3,2,3,2,4,3,4,4,4,3,-1,-1
2019-10-30,1960-01-01 16:08:00,8,2,3,292000404,68,2,1,1,8,1,3,4,2,4,-1,2,4,4,2,3,2
2019-10-30,1960-01-01 16:12:00,7,2,3,636400514,69,1,0,3,4,-1,3,-1,2,3,-1,3,2,5,-1,-1,-1
2019-10-30,1960-01-01 16:12:00,4,3,3,352203819,54,2,-3,3,4,-1,4,-1,4,5,-1,-1,5,5,-1,-1,-1
2019-10-30,1960-01-01 16:33:00,3,3,3,646709821,78,2,0,2,8,3,3,3,3,4,2,3,3,2,3,3,2
2019-10-30,1960-01-01 16:40:00,1,1,3,40308417,73,2,0,2,8,-1,3,3,-1,4,3,1,3,3,3,5,5
2019-10-30,1960-01-01 16:51:00,3,3,3,646709822,54,2,0,1,4,3,3,4,4,4,3,3,4,4,3,3,3
2019-10-30,1960-01-01 17:00:00,1,1,3,100503005,56,1,1,1,4,-2,-2,-2,-2,2,3,1,-2,2,-2,4,1
